"U_ID","Transcription","Repair","Pair","Interlocutor","Task"
"13_Spontaneous","nå ja Vestergade",0,"13","13_B","Spontaneous"
"13_Spontaneous","ja Vestergade",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","tæt på Klostertorvet",0,"13","13_B","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","lige præcis",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","der har jeg også været",0,"13","13_A","Spontaneous"
"13_Spontaneous","til noget go-around",0,"13","13_A","Spontaneous"
"13_Spontaneous","altså det var billigt",0,"13","13_A","Spontaneous"
"13_Spontaneous","og fint",0,"13","13_A","Spontaneous"
"13_Spontaneous","nok",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","men ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","det sgu ikke fordi jeg spiser sushi sådan",0,"13","13_A","Spontaneous"
"13_Spontaneous","nej jeg jeg",0,"13","13_B","Spontaneous"
"13_Spontaneous","hver måned eller",0,"13","13_A","Spontaneous"
"13_Spontaneous","sådan noget",0,"13","13_A","Spontaneous"
"13_Spontaneous","nå->",0,"13","13_B","Spontaneous"
"13_Spontaneous","det gør jeg sgu ikke så tit synes jeg",0,"13","13_A","Spontaneous"
"13_Spontaneous","jeg- jeg har ikke",0,"13","13_B","Spontaneous"
"13_Spontaneous","jeg har aldrig spist sushi kun på de der buffet-restauranter hvor man sådan kan få alt muligt andet og så er der så også lige en lille bræt med sushi",0,"13","13_B","Spontaneous"
"13_Spontaneous","før du",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","så der sushi",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","og det er bare sådan en hel anden",0,"13","13_B","Spontaneous"
"13_Spontaneous","verden i forhold til",0,"13","13_B","Spontaneous"
"13_Spontaneous","hvis det er sådan et running hvor de hele tiden laver",0,"13","13_B","Spontaneous"
"13_Spontaneous","jamen hvorfor er det så lige der du arbejder- var du bare- søgte du bare?",0,"13","13_A","Spontaneous"
"13_Spontaneous","øh nej jeg havde bare en ven",0,"13","13_B","Spontaneous"
"13_Spontaneous","du havde en ven der havde arbejde der",0,"13","13_A","Spontaneous"
"13_Spontaneous","som",0,"13","13_B","Spontaneous"
"13_Spontaneous","tager- studerer kina-studier og",0,"13","13_B","Spontaneous"
"13_Spontaneous","nå <U+2197>",0,"13","13_A","Spontaneous"
"13_Spontaneous","nu er han så i Kina",0,"13","13_B","Spontaneous"
"13_Spontaneous","og så kunne jeg overtage hans job mens han er væk",0,"13","13_B","Spontaneous"
"13_Spontaneous","okay",0,"13","13_A","Spontaneous"
"13_Spontaneous","mm er det kinesere der ejer den der Oishi",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja det er det faktisk",0,"13","13_B","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","selvom det jo er japansk så det er lidt sjovt",0,"13","13_B","Spontaneous"
"13_Spontaneous","okay",0,"13","13_A","Spontaneous"
"13_Spontaneous","japansk ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","men",0,"13","13_B","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","nå nå",0,"13","13_A","Spontaneous"
"13_Spontaneous","fedt",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","nå men altså hvad skal der ske nu",0,"13","13_A","Spontaneous"
"13_Spontaneous","jeg ved det ikke",0,"13","13_B","Spontaneous"
"13_Spontaneous","jeg synes da det er",0,"13","13_B","Spontaneous"
"13_Spontaneous","lidt øh tidsspild",0,"13","13_B","Spontaneous"
"13_Spontaneous","nu nej nu nej",0,"13","13_A","Spontaneous"
"13_Spontaneous","for dælen nu har jeg en der skriver hun er på vej hjem til mig",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja jeg havde da egentlig også aftalt at mødes med min kæreste efter det her",0,"13","13_B","Spontaneous"
"13_Spontaneous","hun spørger om jeg er okay fordi jeg ikke er kommet",1,"13","13_A","Spontaneous"
"13_Spontaneous","jeg synes bare altid når jeg tager det her så synes jeg altid jeg er færdig lang lang tid før",0,"13","13_A","Spontaneous"
"13_Spontaneous","der står på mm",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","det her det er også første gang jeg er",0,"13","13_B","Spontaneous"
"13_Spontaneous","end der står beskrevet det er første gang det så tager længere tid",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","har du egentlig siddet lang tid ude før mig jeg var færdig?",0,"13","13_B","Spontaneous"
"13_Spontaneous","ah",0,"13","13_A","Spontaneous"
"13_Spontaneous","nej ikke så meget",0,"13","13_A","Spontaneous"
"13_Spontaneous","men jeg gjorde det rimelig godt",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","er vi- ja det",0,"13","13_A","Spontaneous"
"13_Spontaneous","okay",0,"13","13_B","Spontaneous"
"13_Spontaneous","det synes jeg da vi gjorde",0,"13","13_A","Spontaneous"
"13_Spontaneous","jeg holdt heller ikke så mange pauser",0,"13","13_A","Spontaneous"
"13_Spontaneous","det skulle jeg måske have gjort",0,"13","13_A","Spontaneous"
"13_Spontaneous","nå du gik bare videre",0,"13","13_B","Spontaneous"
"13_Spontaneous","nej men det sådan jeg blev helt forpustet sådan",0,"13","13_A","Spontaneous"
"13_Spontaneous","da jeg skulle snakke",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja okay",0,"13","13_B","Spontaneous"
"13_Spontaneous","jeg tog det bare sådan",0,"13","13_B","Spontaneous"
"13_Spontaneous","lidt chill?",1,"13","13_A","Spontaneous"
"13_Spontaneous","ja sådan",0,"13","13_B","Spontaneous"
"13_Spontaneous","hvis vi nu tog den der fortæl hinanden om den værste oplevelse i har haft med",0,"13","13_B","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","øh jeg havde ikke sådan fortæl hinanden om den værste oplevelse i har haft med en",0,"13","13_B","Spontaneous"
"13_Spontaneous","nej nej nej nej nej nej",0,"13","13_A","Spontaneous"
"13_Spontaneous","men det kom jeg sådan set i tanke om lidt senere at det kunne godt være jeg skulle skrue lidt op for farten",0,"13","13_B","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","men der var også nogen den",0,"13","13_B","Spontaneous"
"13_Spontaneous","den med mølle og konge eller sådan noget der kunne jeg ikke huske om det var en krone eller konge var det konge?",0,"13","13_B","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","nå->",0,"13","13_A","Spontaneous"
"13_Spontaneous","nej det var konge",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja godt nok ja fordi",0,"13","13_B","Spontaneous"
"13_Spontaneous","jeg var i tvivl om jeg sagde- sad og sagde det forkerte ord",0,"13","13_B","Spontaneous"
"13_Spontaneous","sagde det forkerte ord ja",0,"13","13_A","Spontaneous"
"13_Spontaneous","så skulle du jo bare- så øger det jo konsistens kan man sige",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","ej nu går jeg altså lige ud fordi det er en der skal købe et par sko af mig hun kan sguda ikke stå og vente",0,"13","13_A","Spontaneous"
"13_Spontaneous","ja",0,"13","13_B","Spontaneous"
"13_Spontaneous","nå<U+2197> nej",0,"13","13_B","Spontaneous"
"14_Spontaneous","fortæl hinanden om den værste oplevelse I har haft med en I boede sammen med",0,"14","14_A","Spontaneous"
"14_Spontaneous","haha ja det var da også et sted at starte øh jamen jeg boede på et kollegie hvor vi det var sådan noget fælles køkken og øh og bad og toilet og øh og hvor det og hvor det for de fleste fungerede rigtig fint men så var der simpelthen en som jeg ved ikke altså om der har været noget galt med ham eller hvad haha der lige er problemet men øh men han undgik os ligesom altså sådan fuldstændig så for eksempel hvis han nu stod og lavede noget mad det gjorde han mest sådan meget sent på aftenen fordi så vidste han jo vi andre nok ikke var der men hvis nu jeg kom ud og så lige skulle vaske noget op så slukkede han bare for du ved blusset satte det af gik og så kunne jeg sådan høre han gik ud i køkkenet igen når jeg var du ved var gået og sådan så han kunne få det for sig selv og hilste ikke altså og det var sådan meget meget akavet haha det var virkelig mærkeligt mærkeligt",0,"14","14_B","Spontaneous"
"14_Spontaneous","haha",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","okay",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","nej haha",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","xxx ej haha",0,"14","14_A","Spontaneous"
"14_Spontaneous","øh jamen jeg har også boet sammen med en veninde faktisk og øh de siger også det der med man skal aldrig flytte sammen med sine venner det var det var så rigtigt vi var sådan vidt forskellige altså jeg kunne godt lide at der var rent og at der var vasket op og at man kunne være der fordi vi delte jo trods alt et køkken og hun var sådan fuldstændig omvendt så det var sådan noget med hun tog ikke lige opvasken og hun støvsugede næsten aldrig og sådan den ene gang om året hun støvsugede der var jeg inde tage et billede og sådan wow hun støvsuger i år haha så det var sådan lidt haha det er det der med når man bor med andre",0,"14","14_A","Spontaneous"
"14_Spontaneous","haha",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja ja",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja",0,"14","14_B","Spontaneous"
"14_Spontaneous","åh nej",0,"14","14_B","Spontaneous"
"14_Spontaneous","men bor I stadigvæk sammen?",0,"14","14_B","Spontaneous"
"14_Spontaneous","nej det gør vi ikke",0,"14","14_A","Spontaneous"
"14_Spontaneous","okay",0,"14","14_B","Spontaneous"
"14_Spontaneous","nej jeg er st- jeg stopper på studiet så flyttede vi fra hinanden så",0,"14","14_A","Spontaneous"
"14_Spontaneous","okay hvad har du læst?",0,"14","14_B","Spontaneous"
"14_Spontaneous","øh jeg læser xxx communication jeg skriver speciale",0,"14","14_A","Spontaneous"
"14_Spontaneous","okay uh",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja lige præcis ja hvad læser du?",0,"14","14_A","Spontaneous"
"14_Spontaneous","langt langt langt ja jeg læser øh politik og økonomi hvor jeg er på fjerde semester",0,"14","14_B","Spontaneous"
"14_Spontaneous","okay ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","det er sådan en blanding af oecon og så statskundskab det er sådan en ret ny uddannelse",0,"14","14_B","Spontaneous"
"14_Spontaneous","aha ja jeg skulle lige til at sige jeg har ikke lige hørt om nogen fra",0,"14","14_A","Spontaneous"
"14_Spontaneous","nej nej men det er der nemlig ikke så mange der har så øh ja ej men speciale spændende hvad skriver du om?",0,"14","14_B","Spontaneous"
"14_Spontaneous","haha",0,"14","14_A","Spontaneous"
"14_Spontaneous","mm",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja ja jeg skriver om øh jeg skriver faktisk om børn og unge altså ude i kommunen der skriver jeg om mellemledere og hvordan deres tilhørsforhold påvirker deres kommunikation med deres medarbejdere altså det de får ind fra topledelsen hvordan de forstår det og så giver det videre så øh lidt lidt kompliceret lige nu med alt det der lock-out så haha der er rimelig meget andet at se til for dem end øh",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja",0,"14","14_B","Spontaneous"
"14_Spontaneous","okay",0,"14","14_B","Spontaneous"
"14_Spontaneous","det må man da sige",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja end lige at sidde og svare på dine ting haha måske ja ej det kunne jeg godt forestille mig det er da lidt bøvlet egentlig",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja haha lige præcis",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja men det er rigtigt",0,"14","14_A","Spontaneous"
"14_Spontaneous","nå anbefal to tv-serier som I tror den anden vil synes om",0,"14","14_A","Spontaneous"
"14_Spontaneous","nå ja hvad har vi ellers",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja haha det er fedt det der I tror den anden vil synes om haha",0,"14","14_B","Spontaneous"
"14_Spontaneous","øh I tror ja det er da sådan lidt",0,"14","14_A","Spontaneous"
"14_Spontaneous","jamen jeg har jeg vil godt øh starte jeg a- vil gerne anbefale øh New Girl som er en serie på Netflix som øh er virkelig altså det er sådan en humoristisk serie om den her øh pige eller den her kvinde som s- som ja øh bare lever og hun er lidt øh børnehave øh sådan noget hjælper underviser og sådan meget sådan flyvsk tilværelse øh og så bor hun sammen med nogle roomies og så er det bare sådan en komedieserie der så øh øh følger man ligesom dem og alle deres intriger og sådan noget frem og tilbage men det er meget sådan komedie øh på en ret sjov måde korte afsnit xxx nemt at komme igennem haha ja præcis",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","okay haha",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","mm",0,"14","14_A","Spontaneous"
"14_Spontaneous","så det er til at følge med haha",0,"14","14_A","Spontaneous"
"14_Spontaneous","jeg synes der er altid venner hvem kan ikke lide at se venner det er altid xxx det er en god serie haha men men to serier",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja det er rigtigt det er fuldstændig rigtigt lige præcis",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja",0,"14","14_B","Spontaneous"
"14_Spontaneous","altså der er også sådan noget How I Met Your Mother er også øh",0,"14","14_B","Spontaneous"
"14_Spontaneous","den er faktisk også udmærket og Modern Family det er faktisk også den er rimelig sjov",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja",0,"14","14_B","Spontaneous"
"14_Spontaneous","den er også rigtig god",0,"14","14_B","Spontaneous"
"14_Spontaneous","det er rigtigt",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","jeg har også set rigtig meget Greys hvide verden",0,"14","14_B","Spontaneous"
"14_Spontaneous","den er rigtig god haha",0,"14","14_A","Spontaneous"
"14_Spontaneous","fordi haha fordi den er lidt farlig fordi man hele tiden går og tænker åh nej nu er jeg syg nu er jeg haha jeg synes h- hurtigt vi kan gå hen og blive sådan helt hypokonder og tænker xxx det har jeg også oplevet ja lige præcis",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja lige præcis",0,"14","14_A","Spontaneous"
"14_Spontaneous","hvad fejler jeg xxx jeg har også oplevet det haha",0,"14","14_A","Spontaneous"
"14_Spontaneous","haha lige præcis",0,"14","14_B","Spontaneous"
"14_Spontaneous","mm nå hvad står der næste xxx den værste oplevelse man har haft med en chef",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","øh",0,"14","14_A","Spontaneous"
"14_Spontaneous","øh",0,"14","14_B","Spontaneous"
"14_Spontaneous","altså der var et sted jeg arbejdede hvor jeg ikke fik løn men haha det var lidt træls",0,"14","14_B","Spontaneous"
"14_Spontaneous","xxx",0,"14","14_A","Spontaneous"
"14_Spontaneous","nå ja okay det kan jeg så godt se",0,"14","14_A","Spontaneous"
"14_Spontaneous","ej så skal det nok være en gang at det var mange år siden da jeg var yngre der var jeg der var jeg jordbærplukker og jeg skulle være der i tre dage og jeg var der i en dag og så gad jeg ikke mere og det det var faktisk fordi ham der chefen han var der aldrig og hans børn de skulle hjælpe men de hjalp aldrig og så blev det bare til sådan noget med at hvis vi fortalte at de ikke hjalp så så troede han ikke på det det var jo hans børn så stoppede jeg derude så jeg var der en dag haha",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja",0,"14","14_B","Spontaneous"
"14_Spontaneous","haha",0,"14","14_B","Spontaneous"
"14_Spontaneous","nej det lyder godt nok også virkelig som et træls sted haha",0,"14","14_B","Spontaneous"
"14_Spontaneous","hvor er du fra i landet?",0,"14","14_B","Spontaneous"
"14_Spontaneous","øh Sønderjylland",0,"14","14_A","Spontaneous"
"14_Spontaneous","okay og så var der dernede?",0,"14","14_B","Spontaneous"
"14_Spontaneous","xxx med det der marker og jordbær og øh ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","yes yes",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","diskuter og bliv enige om to forskellige superkræfter I kunne tænke jer at have",0,"14","14_A","Spontaneous"
"14_Spontaneous","haha",0,"14","14_B","Spontaneous"
"14_Spontaneous","jeg kunne helt vildt godt tænke mig at kunne flyve",0,"14","14_B","Spontaneous"
"14_Spontaneous","at kunne flyve? ej den er faktisk også ret god",1,"14","14_A","Spontaneous"
"14_Spontaneous","ja",0,"14","14_B","Spontaneous"
"14_Spontaneous","altså fordi den der sådan den der frihed der ligger i det og så også bare sådan altså at rejse og bevæge sig rundt og sådan noget det synes jeg kunne være mega nice",0,"14","14_B","Spontaneous"
"14_Spontaneous","ja",0,"14","14_A","Spontaneous"
"14_Spontaneous","så vi vil gerne kunne flyve vi kunne også godt tage hvad kunne vi tage hvad kunne vi tage",0,"14","14_A","Spontaneous"
"14_Spontaneous","jamen det ved jeg ikke",0,"14","14_B","Spontaneous"
"14_Spontaneous","øh",0,"14","14_B","Spontaneous"
"14_Spontaneous","det er altså lidt svært hvis man kun må vælge to",0,"14","14_A","Spontaneous"
"14_Spontaneous","ja hvad tænker du?",0,"14","14_B","Spontaneous"
"14_Spontaneous","har du et godt bud? Jeg sidder og er lidt lost",0,"14","14_B","Spontaneous"
"14_Spontaneous","xxx så vi vil også gerne være superstærke måske så kan vi flyve og vi er superstærke så er vi sådan haha rimelig rimelig godt på vej ja lige præcis",0,"14","14_A","Spontaneous"
